Season,Team,TG,W,L,SV,WR,wRC+_lag1,OBP_lag1,SLG_lag1,HR_lag1,WAR_lag1_x,Off_lag1,Def_lag1_x,BsR_lag1,K%_lag1,BB%_lag1,wRC+_lag2,OBP_lag2,SLG_lag2,HR_lag2,WAR_lag2_x,Off_lag2,Def_lag2_x,BsR_lag2,K%_lag2,BB%_lag2,wRC+_lag3,OBP_lag3,SLG_lag3,HR_lag3,WAR_lag3_x,Off_lag3,Def_lag3_x,BsR_lag3,K%_lag3,BB%_lag3,wRC+_lag4,OBP_lag4,SLG_lag4,HR_lag4,WAR_lag4_x,Off_lag4,Def_lag4_x,BsR_lag4,K%_lag4,BB%_lag4,wRC+_lag5,OBP_lag5,SLG_lag5,HR_lag5,WAR_lag5_x,Off_lag5,Def_lag5_x,BsR_lag5,K%_lag5,BB%_lag5,ERA_lag1,FIP_lag1,xFIP_lag1,xERA_lag1,K/9_lag1,BB/9_lag1,HR/9_lag1,LOB%_lag1,GB%_lag1,WAR_lag1_y,ERA_lag2,FIP_lag2,xFIP_lag2,xERA_lag2,K/9_lag2,BB/9_lag2,HR/9_lag2,LOB%_lag2,GB%_lag2,WAR_lag2_y,ERA_lag3,FIP_lag3,xFIP_lag3,xERA_lag3,K/9_lag3,BB/9_lag3,HR/9_lag3,LOB%_lag3,GB%_lag3,WAR_lag3_y,ERA_lag4,FIP_lag4,xFIP_lag4,xERA_lag4,K/9_lag4,BB/9_lag4,HR/9_lag4,LOB%_lag4,GB%_lag4,WAR_lag4_y,ERA_lag5,FIP_lag5,xFIP_lag5,xERA_lag5,K/9_lag5,BB/9_lag5,HR/9_lag5,LOB%_lag5,GB%_lag5,WAR_lag5_y,Def_lag1_y,DRS_lag1,OAA_lag1,UZR_lag1,UZR/150_lag1,RngR_lag1,ErrR_lag1,ARM_lag1,FRM_lag1,DPR_lag1,Def_lag2_y,DRS_lag2,OAA_lag2,UZR_lag2,UZR/150_lag2,RngR_lag2,ErrR_lag2,ARM_lag2,FRM_lag2,DPR_lag2,Def_lag3_y,DRS_lag3,OAA_lag3,UZR_lag3,UZR/150_lag3,RngR_lag3,ErrR_lag3,ARM_lag3,FRM_lag3,DPR_lag3,Def_lag4_y,DRS_lag4,OAA_lag4,UZR_lag4,UZR/150_lag4,RngR_lag4,ErrR_lag4,ARM_lag4,FRM_lag4,DPR_lag4,Def_lag5_y,DRS_lag5,OAA_lag5,UZR_lag5,UZR/150_lag5,RngR_lag5,ErrR_lag5,ARM_lag5,FRM_lag5,DPR_lag5
2012,DET,162,88,74,40,0.5432098765432098,108.8370357362697,0.339750849,0.433579004,169.0,23.608178449843702,48.53371696607999,-30.29283040948212,-15.22919521597214,0.18343765,0.083614187,101.97874060142678,0.335193749,0.415204678,152.0,23.84594879891341,23.9063327293373,-13.767185391276143,9.735575806349516,0.181717363,0.086501901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.043750074065369,3.955247413924318,4.003332779307801,,6.9687501276397015,3.0750000563217337,0.9312500170567852,0.7114965,0.444851258,16.685847526649013,4.287099308792286,4.144078365502265,4.312697229921151,,6.580198939076533,3.346180710496305,0.8848373573379429,0.70555135,0.438230008,18.010067120194435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,NYY,162,100,62,49,0.6172839506172839,109.11516520558312,0.338546603,0.446549874,241.0,29.30571978738163,78.8952226147767,5.854741576360539,7.612606268143281,0.218130311,0.096946805,91.76198787306735,0.31440903,0.40509344,183.0,15.034088349761207,-58.86799443206709,0.7399673666805029,1.4169020175468177,0.196104324,0.078408715,103.13816857254912,0.32285989,0.420873001,212.0,20.673833666969248,25.256808254795796,-35.300944313406944,2.979821130633354,0.195756222,0.088385449,93.79615712153904,0.306840713,0.380025468,147.0,17.60007115137992,-38.46735618228133,7.592959879664704,3.238680880749598,0.186287405,0.074317658,86.44668422991762,0.306924101,0.375848779,144.0,14.227036671885234,-89.19386148611706,26.12912667542696,4.431994831189513,0.200860357,0.077101257,3.746203603134903,3.880373280446084,3.8187475909361015,,9.691671013,3.1311552503814117,1.192821047764347,0.74534566,0.46195097,23.37046999298036,4.164994446101422,4.196035365984055,3.857549250323215,,8.777363484749289,2.797666466,1.3484248282385842,0.74195203,0.469317623,18.661833439953625,4.031786470476421,3.967803780304463,3.700203157,,8.458725060570746,2.926595385920097,1.123713840163413,0.73793756,0.469725638,18.416817925288345,3.7474192850940407,3.669760793386057,3.433306117420185,,8.485891604,2.465244422260212,1.0158293599263184,0.73274271,0.436920883,17.517586181347724,3.942423146463377,3.891474891407369,3.7610296849530007,,7.667204636576253,2.717411537861981,1.0633349495981663,0.74620722,0.440303657,14.821310693165287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,PHI,162,90,72,45,0.5555555555555556,106.5941493937309,0.316639209,0.422125181,205.0,22.30379554067703,49.257764104845066,-45.86200733298028,2.730783463535772,0.2242883,0.078657232,93.5572723094179,0.317715231,0.40849795,198.0,18.38362773419633,-43.96098403818078,22.997778552322416,6.540695283096284,0.230251272,0.092626046,108.32806736327971,0.341760722,0.439425051,82.0,6.786417271476563,29.1710449070207,-20.495206410763785,5.516903432551771,0.215924426,0.103013945,90.40900253229152,0.31940874,0.426673846,215.0,18.12811313223833,-70.36020147557687,57.238775890902616,9.107900880742818,0.232071554,0.089762018,90.53664518369204,0.313995411,0.392514749,186.0,11.983456943595089,-72.25306809465637,0.7791171511635184,-0.8650182418059558,0.247718383,0.094850065,3.975962945545415,3.6004123668763004,3.6986258617058727,,8.966395042014462,2.917386440233799,0.9451575940282286,0.71229558,0.441872043,22.833409663056955,4.390038018701425,4.151237224912832,4.016148609489578,,9.389098653,3.2290886582644878,1.2687971152316255,0.71384615,0.454406908,17.641953375656158,5.197184127023979,4.428844107486701,4.004620955,,9.633804723263962,3.350101266548558,1.4486924395885656,0.69431644,0.465648854,5.826870174205396,4.531988324887012,4.879453272695175,4.545425427103043,,8.618207306342514,3.380417521022279,1.597340147296242,0.74657454,0.430894308,8.504773124150233,4.146184423926488,3.8334775291419274,3.871229818219857,,9.120360632,3.112751069,1.064560865602747,0.71030476,0.454206072,19.684070382732894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,WSN,162,96,66,45,0.5925925925925926,94.47384145206831,0.312594079,0.397534952,161.0,17.667392760931126,-34.70945978476657,16.514092141296715,3.116280092392117,0.19712254,0.076732263,101.21866093783156,0.322152001,0.42760463,194.0,23.70312199550624,4.662518731240613,32.3561310878722,-4.1344944084994495,0.212988265,0.076997267,89.14462698315171,0.308588548,0.382650248,154.0,16.556695616724184,-73.3849616039971,43.49269751086831,3.7106117063667625,0.217241379,0.077175697,90.05260327720438,0.318181818,0.390180878,149.0,15.9034942978373,-84.37275552423414,51.20114175538765,-11.26724404282868,0.2,0.082459016,,,,,,,,,,,3.5858889021776075,3.554886892292972,3.640655704873958,,7.694719935922783,2.521328134,0.8840212224118407,0.73649149,0.449964513,17.274209648370743,3.3405223293880675,3.543260293822103,3.7990703815569473,,8.12145337,3.0463111884511367,0.7906924412680013,0.75087381,0.463101863,19.46112468838692,3.583027028947693,3.829894184058966,4.041460644442055,,6.514030075157938,2.96205180729298,0.8010580359345796,0.73598264,0.445750452,11.557976787909864,4.1331014882148285,4.123835569751483,4.129467304614453,,6.698258558,3.2111501699028717,0.9470384290143232,0.70775501,0.444692737,10.446491662412882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,HOU,162,107,55,47,0.6604938271604939,109.78415102705306,0.329196603,0.425270493,205.0,32.704520410700006,72.44353577817897,35.58111432287842,0.8233421961012937,0.19476082,0.09192971,121.1465841589379,0.345544712,0.477811441,238.0,36.69297336894107,162.65702213943692,-0.9438120457343756,-0.3785427438697297,0.173337585,0.081167277,101.14884724421512,0.318601262,0.416591523,198.0,24.935069439310944,16.811004007686588,16.93203202704899,8.571206150343642,0.234042553,0.089297227,108.3534808187096,0.315188616,0.436526836,230.0,26.06685157015405,66.7471431761504,-19.609932507621124,8.1340176560916,0.229211262,0.080026346,98.28147157438514,0.309464611,0.382595924,163.0,13.656812797355144,-8.105564825247628,-57.869121826137416,3.602318283636123,0.238150289,0.081750619,3.111340377296961,3.232596528197541,3.358136695405016,,10.43505212027828,2.690721797463575,0.9402062372746284,0.77881834,0.440282301,28.632656495668925,4.120332245731836,3.908677092479187,3.7669775754521626,,9.91493847,3.248962888628427,1.1950208325989615,0.7366235,0.473207351,19.014902217313647,4.064714223233091,3.852963709,3.874857627713248,,8.558583794318846,2.7772481796750985,1.1096731137333176,0.73350798,0.451719265,17.609400418121368,3.572519320699424,3.662393229870428,3.712765875090945,,7.994448829537172,2.641915511636112,0.9243581459152356,0.73780955,0.473164861,18.857196735218167,4.141335042370493,3.925347718058675,3.912440883716158,,7.112836772168052,3.027803867835829,0.8695552430354963,0.70287899,0.463586709,9.852520162705332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,CHW,162,88,74,43,0.5432098765432098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,MIN,162,101,61,50,0.6234567901234568,95.83090280595904,0.31784841,0.404994571,166.0,16.524360951130284,-34.4089593477988,-15.020781308412552,-3.3095184611156583,0.215794605,0.08677283,103.3050539148667,0.334081796,0.433687241,206.0,28.09662016226265,33.736172529008506,41.934556481894106,8.391962478868663,0.214342756,0.094713304,95.20512138597486,0.316178835,0.421324314,200.0,15.109881111400131,-28.03924033941219,-35.6798579916358,8.292811908293515,0.228342674,0.082145716,89.2825347578927,0.305328211,0.399122004,156.0,12.110968714189394,-80.40798792380137,-2.1077315900474787,-5.488098230212927,0.210071464,0.072959946,100.46293566206138,0.32361469,0.389078498,128.0,16.157713917560706,23.81739527593244,-72.59160014428198,20.93627397180535,0.213219958,0.087277394,4.502079073441244,4.3929952371558745,4.330659738229279,,8.586375185773676,3.5729796524679127,1.2346421835752996,0.7235673,0.415891195,11.396922987420112,4.600278865255776,4.714742864469985,4.748122867782628,,7.307799941264625,3.027158980815449,1.4038998171897734,0.72504926,0.423606409,8.883635623380542,5.089397633454122,4.567904956129293,4.416808329104455,,7.428275222357671,2.9875263068927995,1.378378525727158,0.68286277,0.429988974,10.719739254040178,4.072765288,4.096171763471152,4.230185091169687,,6.523908868839048,2.5758837120750737,1.0166320703831404,0.72756669,0.439956092,15.990931961336171,4.578397640806104,3.974064094088239,4.117754856,,6.466202695439853,2.558885256779302,0.921951305751366,0.68875327,0.41783029,14.29930082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,MIL,162,95,67,44,0.5864197530864198,89.86051155080153,0.313357731,0.3890625,75.0,6.43382165258005,-35.70830059474186,6.087544996291399,-7.362621875479817,0.265996343,0.101005484,96.88763604292468,0.329087724,0.438289426,250.0,23.044251156873266,-20.16829337272972,56.13056133734062,6.099829122278607,0.247741321,0.099698842,99.94810876270068,0.322596309,0.424395525,218.0,28.125627112097813,2.6168339103505573,80.45571702541201,3.1010342640802264,0.234782608,0.086473429,93.65478278180736,0.322172985,0.429120175,224.0,22.34094543339135,-46.00842863106849,59.28620532620698,4.909239586857439,0.256071719,0.089160554,91.92451780651494,0.322231473,0.406754221,194.0,16.11007409807046,-52.62396777258177,17.397801274433732,7.794914701138623,0.254578452,0.098828576,4.175257892,3.800311091299976,3.7567104817700736,,10.681701441159165,3.288015590193944,1.165592828269811,0.70461645,0.465568862,9.085638602729889,4.403381000615494,4.461839665891763,4.423078731,,9.232298821,3.5153041601552264,1.3876200632191682,0.73138773,0.421546824,12.497670605778694,3.7330599430877776,4.005743095707931,4.035477360446848,,8.796715509454367,3.4065712021906616,1.0657085316075667,0.74441992,0.431520644,14.489173892419783,3.996772276213774,4.239493595217388,4.264065127368264,,8.379525675675607,3.442702599293173,1.1517178677563056,0.74813111,0.457066407,17.051526799594285,4.097374195442181,4.372216982398463,4.421815128489911,,7.372763674800248,3.338136404249985,1.1168952630761229,0.73104292,0.460398332,11.113888550316917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,WSN,162,95,67,46,0.5864197530864198,96.17412289905803,0.321016166,0.402542372,177.0,17.906149774918717,-29.669526835405254,9.410512830480002,-2.2673474191688,0.219715546,0.088115089,99.02067439551872,0.320987654,0.392998917,152.0,25.93225909259184,8.427395764295706,39.73583618178964,15.260692628799006,0.209781209,0.083172458,94.47384145206831,0.312594079,0.397534952,161.0,17.667392760931126,-34.70945978476657,16.514092141296715,3.116280092392117,0.19712254,0.076732263,101.21866093783156,0.322152001,0.42760463,194.0,23.70312199550624,4.662518731240613,32.3561310878722,-4.1344944084994495,0.212988265,0.076997267,89.14462698315171,0.308588548,0.382650248,154.0,16.556695616724184,-73.3849616039971,43.49269751086831,3.7106117063667625,0.217241379,0.077175697,3.6196563599537,3.4528316881588275,3.5820398832545384,,8.418680823323855,2.2834573917212246,0.9096190159329056,0.72692794,0.446715328,22.18994295783341,3.02923861184252,3.175089886398624,3.433097147675928,,7.882140064753869,2.154125235088014,0.6731641359650044,0.749375,0.447655139,24.29368196055293,3.5858889021776075,3.554886892292972,3.640655704873958,,7.694719935922783,2.521328134,0.8840212224118407,0.73649149,0.449964513,17.274209648370743,3.3405223293880675,3.543260293822103,3.7990703815569473,,8.12145337,3.0463111884511367,0.7906924412680013,0.75087381,0.463101863,19.46112468838692,3.583027028947693,3.829894184058966,4.041460644442055,,6.514030075157938,2.96205180729298,0.8010580359345796,0.73598264,0.445750452,11.557976787909864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,ATL,162,89,73,40,0.5493827160493827,125.318689958552,0.343955164,0.500804002,307.0,40.88883549418765,205.1238606046166,-7.47376586869359,9.36971282446757,0.206273003,0.086093775,111.83532295468125,0.317382009,0.443456162,243.0,29.3453117060664,84.25060551195809,-13.962450626539066,0.6185261576902121,0.246300559,0.077277211,99.06803293287236,0.319329126,0.435017713,239.0,23.63840901944006,-5.360983993735768,37.9085173222702,2.1954868964094203,0.239927344,0.090653896,119.81755146165622,0.349125053,0.482642237,103.0,12.706143347639964,61.71326632378751,4.503766053821892,2.380634743720293,0.244453924,0.101962457,100.97990784584124,0.336467963,0.452158273,249.0,25.84675251483751,16.66654498070105,48.37283447757363,9.332416619901778,0.232783243,0.098222786,4.137500328904613,4.096012648571172,4.095614786252513,,9.475000753,3.3375002653097634,1.1687500929081007,0.73015684,0.424678274,16.166243972300435,3.45580135320322,3.4591161094385905,3.5790632488616945,,9.658840472801804,3.1077350298590103,0.9198895688382672,0.74550291,0.435163701,22.206172479316592,3.891777210449128,4.085204318949704,4.088502924820009,,9.040407060994122,3.292060722281558,1.1675331631347383,0.74417712,0.436981327,15.452165977098048,4.462810550912191,4.419645808837045,4.628602708913365,,8.685315918313725,3.7762243123103154,1.1843612615882353,0.70571956,0.437165775,3.988677749177441,4.200138232929273,4.388641930805903,4.4233889598393885,,8.642234207489627,3.3998164721495443,1.259421065413061,0.73839662,0.451962436,12.40933474106714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,NYY,162,91,71,36,0.5617283950617284,91.76198787306735,0.31440903,0.40509344,183.0,15.034088349761207,-58.86799443206709,0.7399673666805029,1.4169020175468177,0.196104324,0.078408715,103.13816857254912,0.32285989,0.420873001,212.0,20.673833666969248,25.256808254795796,-35.300944313406944,2.979821130633354,0.195756222,0.088385449,93.79615712153904,0.306840713,0.380025468,147.0,17.60007115137992,-38.46735618228133,7.592959879664704,3.238680880749598,0.186287405,0.074317658,86.44668422991762,0.306924101,0.375848779,144.0,14.227036671885234,-89.19386148611706,26.12912667542696,4.431994831189513,0.200860357,0.077101257,113.0764302120684,0.336935483,0.453113685,245.0,33.62508637118675,97.24892320345562,13.685873673297465,2.3243409395217896,0.18873375,0.090675653,4.164994446101422,4.196035365984055,3.857549250323215,,8.777363484749289,2.797666466,1.3484248282385842,0.74195203,0.469317623,18.661833439953625,4.031786470476421,3.967803780304463,3.700203157,,8.458725060570746,2.926595385920097,1.123713840163413,0.73793756,0.469725638,18.416817925288345,3.7474192850940407,3.669760793386057,3.433306117420185,,8.485891604,2.465244422260212,1.0158293599263184,0.73274271,0.436920883,17.517586181347724,3.942423146463377,3.891474891407369,3.7610296849530007,,7.667204636576253,2.717411537861981,1.0633349495981663,0.74620722,0.440303657,14.821310693165287,3.854474607559858,3.975909759729505,3.746047877,,8.207104253253462,2.683810267945556,1.1831182155676463,0.75108359,0.448815165,17.014697997190524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,BOS,162,93,69,39,0.5740740740740741,113.1168564814419,0.348439233,0.461199294,208.0,30.835283964676044,100.83929505921304,-13.330093357362784,1.5794361785519868,0.183544303,0.088291139,99.08258647830714,0.325330325,0.414539007,161.0,17.936028888048185,-5.883879799199083,-28.94100653752685,1.366205147933215,0.18406285,0.076639409,89.15542701203569,0.315501127,0.368582237,123.0,17.453990322370647,-82.9333573896925,46.197177458088845,-8.070807163370773,0.214744619,0.085929971,114.35377229450437,0.349228832,0.446115731,178.0,35.70423919538466,116.7481103401168,8.253607003367506,13.341635749675332,0.204951425,0.091037292,94.60592451448696,0.315068493,0.414882226,165.0,19.78200412778701,-37.07601062746716,18.079121706075966,2.637807656545192,0.194129095,0.069412909,4.000926473698729,4.000230284956861,4.2030658357103095,,8.514471651840108,3.0632093314255897,1.1002547802671503,0.72866149,0.415158924,18.803494634048548,4.337399938827304,4.167886190045097,4.137221058645682,,7.568700752853376,2.9703111328931966,1.1060991248012322,0.71645655,0.441283568,11.821464837528763,4.009779785206451,3.9257478110231183,3.8702637617855262,,7.448488329947052,2.9597455688660173,0.9456448498036654,0.7180761,0.436363636,10.558136100065894,3.794360673834788,3.840839305498743,3.887386227232928,,8.00962922,3.243466546638546,0.9656121780068954,0.74537414,0.428537511,15.75888074,4.721414183228228,4.413232543,4.160614002148368,,7.3347200521484766,3.299376622097401,1.185031300942356,0.69628796,0.464130185,6.425413407385349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,CHW,162,79,83,42,0.4876543209876543,100.12186451815536,0.331740276,0.419948942,177.0,15.63876152221584,-7.668585461041474,-54.57503338903189,-8.102767215576023,0.150702844,0.076332134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.094492206712699,3.7982849928982647,3.939540672651024,,7.149804780414729,3.0490899411690315,0.8462780244877312,0.71539399,0.448933272,23.98207308538258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,WSN,162,97,65,46,0.5987654320987654,95.80994986895828,0.32553226,0.425865209,203.0,21.60465166983559,-27.25244350856144,41.30162638425827,5.148770801111823,0.201902918,0.086437671,96.17412289905803,0.321016166,0.402542372,177.0,17.906149774918717,-29.669526835405254,9.410512830480002,-2.2673474191688,0.219715546,0.088115089,99.02067439551872,0.320987654,0.392998917,152.0,25.93225909259184,8.427395764295706,39.73583618178964,15.260692628799006,0.209781209,0.083172458,94.47384145206831,0.312594079,0.397534952,161.0,17.667392760931126,-34.70945978476657,16.514092141296715,3.116280092392117,0.19712254,0.076732263,101.21866093783156,0.322152001,0.42760463,194.0,23.70312199550624,4.662518731240613,32.3561310878722,-4.1344944084994495,0.212988265,0.076997267,3.520667238508824,3.583646527651079,3.821250021871222,,9.100709009,2.885590661334728,0.9556977617668436,0.75,0.433493792,23.49877161905169,3.6196563599537,3.4528316881588275,3.5820398832545384,,8.418680823323855,2.2834573917212246,0.9096190159329056,0.72692794,0.446715328,22.18994295783341,3.02923861184252,3.175089886398624,3.433097147675928,,7.882140064753869,2.154125235088014,0.6731641359650044,0.749375,0.447655139,24.29368196055293,3.5858889021776075,3.554886892292972,3.640655704873958,,7.694719935922783,2.521328134,0.8840212224118407,0.73649149,0.449964513,17.274209648370743,3.3405223293880675,3.543260293822103,3.7990703815569473,,8.12145337,3.0463111884511367,0.7906924412680013,0.75087381,0.463101863,19.46112468838692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,CHC,162,97,65,48,0.5987654320987654,90.7815950962816,0.299586435,0.38453159,157.0,15.193557120851924,-59.51827768949241,13.23208637535572,4.0255507891997695,0.242051786,0.072435267,90.32534001144948,0.300464037,0.392142597,172.0,14.109336466577275,-78.34209833285547,26.22264747787267,-11.911601186729968,0.20233591,0.072215824,81.35525635360185,0.301603375,0.377933838,137.0,11.217534107164033,-138.89294918378098,64.47100444324315,-6.044778171926737,0.206971677,0.074912016,91.27453208778564,0.314271588,0.400792935,148.0,14.1581309311911,-80.17520657861273,26.38348638266325,-17.664057796588168,0.196084828,0.069331158,90.34894274368489,0.319624938,0.401487663,149.0,13.457421586950677,-81.67603081311209,23.694936018437147,-10.291071421932427,0.201302931,0.078013029,3.923918308283695,3.508106412743872,3.698493584589556,,8.063098592727153,3.099772456700599,0.70728935,0.69599109,0.440321437,20.495352475671098,3.996547312722724,4.096197009451312,4.127781675534712,,7.359116669150397,3.3563538862679176,0.9944752255608644,0.72807018,0.423593124,11.31324202,4.507427596077907,4.461818313364852,4.390711919614736,,7.181325323,3.6479604697071193,1.1141240527028724,0.71316964,0.432470588,4.409793076338247,4.342087188085598,4.1109080828032605,4.017710757072589,,7.680223581,3.6393216316324377,1.0165001798697495,0.71320182,0.429812206,10.97993262822274,4.241067637760158,4.105220701916985,4.083699729360182,,7.943388130989483,3.790023517,0.9647332588110256,0.7040893,0.432948385,13.793982577743009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,ARI,162,93,69,43,0.5740740740740741,92.56060451838776,0.32046332,0.431774051,190.0,16.932417329623988,-42.06290078913699,8.549148630350828,15.56896973048424,0.227955271,0.073961661,95.1943723691198,0.323807994,0.41440963,154.0,21.56654105521065,-23.31332919205441,32.62840694561601,12.533800325356424,0.20905035,0.078075207,83.29977608584456,0.301874274,0.375720461,118.0,12.919480182652917,-112.77522782842064,46.15057671442628,1.5103936998639256,0.191328625,0.06536377,92.89059377146442,0.323196943,0.391472868,130.0,20.065265947719684,-69.37218146289169,64.75899409502745,-18.528543641790748,0.18029681,0.081938743,96.64158685324844,0.327911943,0.418161845,165.0,21.687170387117508,-30.7145768887859,50.65187042020261,-5.590597068890929,0.205853658,0.087642276,5.0911807188062586,4.503932965878386,4.335680135375918,,8.173174406073873,3.7393203086969233,1.2526412974407604,0.68704257,0.460027409,10.112315898761151,4.0500001663457335,4.210866521519573,4.090798523138123,,7.455682124409191,3.068181944201313,1.116818227689278,0.73715007,0.456843543,10.576070363633336,4.255943125463122,3.8287673442233,3.63212418755416,,7.963536331,2.922455821145248,0.9596123591820216,0.70283392,0.460816518,8.197630889713764,3.91906378702618,4.042503266658134,3.831617246095351,,7.332441924113498,2.9197326216708097,1.0595318379671392,0.74491072,0.460363799,8.46720266,3.9423392759043754,3.805217084795815,3.8375983665742672,,7.533132374339569,2.6177635000830004,0.9730295983521944,0.7201426,0.460942997,15.276988573372364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,PHI,162,87,75,42,0.5370370370370371,93.5572723094179,0.317715231,0.40849795,198.0,18.38362773419633,-43.96098403818078,22.997778552322416,6.540695283096284,0.230251272,0.092626046,108.32806736327971,0.341760722,0.439425051,82.0,6.786417271476563,29.1710449070207,-20.495206410763785,5.516903432551771,0.215924426,0.103013945,90.40900253229152,0.31940874,0.426673846,215.0,18.12811313223833,-70.36020147557687,57.238775890902616,9.107900880742818,0.232071554,0.089762018,90.53664518369204,0.313995411,0.392514749,186.0,11.983456943595089,-72.25306809465637,0.7791171511635184,-0.8650182418059558,0.247718383,0.094850065,87.36256843624749,0.314626963,0.408852755,174.0,10.734077568980435,-112.93845042358754,9.664189787581565,-13.011976772064372,0.231045165,0.080547855,4.390038018701425,4.151237224912832,4.016148609489578,,9.389098653,3.2290886582644878,1.2687971152316255,0.71384615,0.454406908,17.641953375656158,5.197184127023979,4.428844107486701,4.004620955,,9.633804723263962,3.350101266548558,1.4486924395885656,0.69431644,0.465648854,5.826870174205396,4.531988324887012,4.879453272695175,4.545425427103043,,8.618207306342514,3.380417521022279,1.597340147296242,0.74657454,0.430894308,8.504773124150233,4.146184423926488,3.8334775291419274,3.871229818219857,,9.120360632,3.112751069,1.064560865602747,0.71030476,0.454206072,19.684070382732894,4.565579922802852,4.562913952258522,4.499800171790869,,8.175573350135338,3.2914645955090323,1.3802916045683038,0.73018954,0.428537846,14.33315667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,TEX,162,93,69,43,0.5740740740740741,111.93988834564962,0.339601414,0.45997526,210.0,33.68561199824226,107.39542096961696,5.12677238881588,20.626719136256725,0.148538572,0.075866475,98.49013454498336,0.338190552,0.418811002,162.0,21.94545654648341,-7.022253803429727,-0.8159764036536217,4.497483046725392,0.156458267,0.081085369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.790240711979651,3.9779765287890103,3.834866260316608,,7.361933771703474,2.8785847911410527,1.0615171680997375,0.72493734,0.426352941,19.202788019552827,3.933119839774184,4.167627203707781,4.185688519655276,,7.303481966624704,3.407467030999333,1.0018324120179527,0.73585122,0.414954996,19.29112476063892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,ATL,162,101,61,55,0.6234567901234568,99.06803293287236,0.319329126,0.435017713,239.0,23.63840901944006,-5.360983993735768,37.9085173222702,2.1954868964094203,0.239927344,0.090653896,119.81755146165622,0.349125053,0.482642237,103.0,12.706143347639964,61.71326632378751,4.503766053821892,2.380634743720293,0.244453924,0.101962457,100.97990784584124,0.336467963,0.452158273,249.0,25.84675251483751,16.66654498070105,48.37283447757363,9.332416619901778,0.232783243,0.098222786,95.9974407579497,0.324089003,0.417413113,175.0,25.061580721172703,-18.6707250706789,70.72229439392686,12.442818555671693,0.206366981,0.08174692,88.6037454133964,0.326023391,0.412428366,165.0,14.24681216462688,-87.87371958417987,17.036689549684525,3.976271450083004,0.19047619,0.076254826,3.891777210449128,4.085204318949704,4.088502924820009,,9.040407060994122,3.292060722281558,1.1675331631347383,0.74417712,0.436981327,15.452165977098048,4.462810550912191,4.419645808837045,4.628602708913365,,8.685315918313725,3.7762243123103154,1.1843612615882353,0.70571956,0.437165775,3.988677749177441,4.200138232929273,4.388641930805903,4.4233889598393885,,8.642234207489627,3.3998164721495443,1.259421065413061,0.73839662,0.451962436,12.40933474106714,3.750343504117887,3.986976254332337,4.164675224207619,,8.791991443755771,3.923341227536834,0.9453089886821032,0.74087079,0.432520733,15.069921489572152,4.720629606,4.505003405909893,4.670145850186167,,7.855227571484249,3.646623928256599,1.1988900586049092,0.70122281,0.444573553,8.959423494990915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
